trp_multiplayer_profile_troop_male|联 机 男 性 玩 家 角 色 
trp_town_29_2_mayor|镇 长
trp_town_30_1_mayor|镇 长
trp_town_31_1_mayor|镇 长
trp_town_31_2_mayor|镇 长
trp_town_31_3_mayor|镇 长
trp_village_1_elder|村 长 
trp_village_2_elder|村 长 
trp_village_3_elder|村 长 
trp_village_4_elder|村 长 
trp_village_5_elder|村 长 
trp_village_6_elder|村 长 
trp_village_7_elder|村 长 
trp_village_8_elder|村 长 
trp_village_9_elder|村 长 
trp_village_10_elder|村 长 
trp_village_11_elder|村 长 
trp_village_12_elder|村 长 
trp_village_13_elder|村 长 
trp_village_14_elder|村 长 
trp_village_15_elder|村 长 
trp_village_16_elder|村 长 
trp_village_1_1_elder|村 长
trp_village_18_elder|村 长 
trp_village_19_elder|村 长 
trp_village_20_elder|村 长 
trp_village_21_elder|村 长 
trp_village_22_elder|村 长 
trp_village_23_elder|村 长 
trp_village_24_elder|村 长 
trp_village_25_elder|村 长 
trp_village_26_elder|村 长 
trp_village_27_elder|村 长 
trp_village_28_elder|村 长 
trp_village_29_elder|村 长 
trp_village_30_elder|村 长 
trp_village_31_elder|村 长 
trp_village_32_elder|村 长 
trp_village_33_elder|村 长 
trp_village_2_1_elder|村 长
trp_village_2_2_elder|村 长
trp_village_2_3_elder|村 长
trp_village_2_4_elder|村 长
trp_village_2_5_elder|村 长
trp_village_2_6_elder|村 长
trp_village_2_7_elder|村 长
trp_village_2_8_elder|村 长
trp_village_2_9_elder|村 长
trp_village_2_10_elder|村 长
trp_village_2_11_elder|村 长
trp_village_2_12_elder|村 长
trp_village_2_13_elder|村 长
trp_village_2_14_elder|村 长
trp_village_2_15_elder|村 长
trp_village_2_16_elder|村 长
trp_village_2_x_elder|村 长
trp_village_3_1_elder|村 长
trp_village_53_elder|村 长 
trp_village_3_2_elder|村 长
trp_village_55_elder|村 长 
trp_village_3_3_elder|村 长
trp_village_3_4_elder|村 长
trp_village_58_elder|村 长 
trp_village_59_elder|村 长 
trp_village_60_elder|村 长 
trp_village_61_elder|村 长 
trp_village_62_elder|村 长 
trp_village_63_elder|村 长 
trp_village_64_elder|村 长 
trp_village_65_elder|村 长 
trp_village_66_elder|村 长 
trp_village_67_elder|村 长 
trp_village_68_elder|村 长 
trp_village_69_elder|村 长 
trp_village_70_elder|村 长 
trp_village_71_elder|村 长 
trp_village_72_elder|村 长 
trp_village_73_elder|村 长 
trp_village_6_1_elder|村 长
trp_village_6_2_elder|村 长
trp_village_6_3_elder|村 长
trp_village_6_4_elder|村 长
trp_village_6_5_elder|村 长
trp_village_6_6_elder|村 长
trp_village_6_7_elder|村 长
trp_village_6_8_elder|村 长
trp_village_6_9_elder|村 长
trp_village_6_10_elder|村 长
trp_village_6_11_elder|村 长
trp_village_6_12_elder|村 长
trp_village_6_13_elder|村 长
trp_village_6_14_elder|村 长
trp_village_6_15_elder|村 长
trp_village_6_16_elder|村 长
trp_village_6_17_elder|村 长
trp_village_6_18_elder|村 长
trp_village_6_19_elder|村 长
trp_village_6_20_elder|村 长
trp_village_6_21_elder|村 长
trp_village_6_22_elder|村 长
trp_village_6_23_elder|村 长
trp_village_6_24_elder|村 长
trp_village_6_25_elder|村 长
trp_village_6_26_elder|村 长
trp_village_4_1_elder|村 长
trp_village_4_2_elder|村 长
trp_village_4_3_elder|村 长
trp_village_4_4_elder|村 长
trp_village_4_5_elder|村 长
trp_village_4_6_elder|村 长
trp_village_4_7_elder|村 长
trp_village_4_8_elder|村 长
trp_village_4_9_elder|村 长
trp_village_4_10_elder|村 长
trp_village_4_11_elder|村 长
trp_village_4_12_elder|村 长
trp_village_4_13_elder|村 长
trp_village_4_14_elder|村 长
trp_village_4_15_elder|村 长
trp_village_4_16_elder|村 长
trp_village_11_1_elder|村 长
trp_village_11_2_elder|村 长
trp_village_11_3_elder|村 长
trp_village_11_4_elder|村 长
trp_village_11_5_elder|村 长
trp_village_11_6_elder|村 长
trp_village_11_7_elder|村 长
trp_village_11_8_elder|村 长
trp_village_11_9_elder|村 长
trp_village_11_10_elder|村 长
trp_village_11_11_elder|村 长
trp_village_11_12_elder|村 长
trp_village_14_1_elder|村 长
trp_village_14_2_elder|村 长
trp_village_14_3_elder|村 长
trp_village_14_4_elder|村 长
trp_village_14_5_elder|村 长
trp_village_14_6_elder|村 长
trp_village_14_7_elder|村 长
trp_village_14_8_elder|村 长
trp_village_14_9_elder|村 长
trp_village_14_10_elder|村 长
trp_village_14_11_elder|村 长
trp_village_14_12_elder|村 长
trp_village_9_1_elder|村 长
trp_village_9_2_elder|村 长
trp_village_9_3_elder|村 长
trp_village_9_4_elder|村 长
trp_village_9_5_elder|村 长
trp_village_9_6_elder|村 长
trp_village_9_7_elder|村 长
trp_village_9_8_elder|村 长
trp_village_9_9_elder|村 长
trp_village_9_10_elder|村 长
trp_village_9_11_elder|村 长
trp_village_9_12_elder|村 长
trp_village_9_13_elder|村 长
trp_village_9_14_elder|村 长
trp_village_9_15_elder|村 长
trp_village_9_16_elder|村 长
trp_village_9_17_elder|村 长
trp_village_9_18_elder|村 长
trp_village_10_1_elder|村 长
trp_village_10_2_elder|村 长
trp_village_10_3_elder|村 长
trp_village_10_4_elder|村 长
trp_village_10_5_elder|村 长
trp_village_10_6_elder|村 长
trp_village_10_7_elder|村 长
trp_village_10_8_elder|村 长
trp_village_10_9_elder|村 长
trp_village_10_10_elder|村 长
trp_village_10_11_elder|村 长
trp_village_10_12_elder|村 长
trp_village_10_13_elder|村 长
trp_village_10_14_elder|村 长
trp_village_10_15_elder|村 长
trp_village_10_16_elder|村 长
trp_village_10_17_elder|村 长
trp_village_10_18_elder|村 长
trp_village_10_19_elder|村 长
trp_village_10_20_elder|村 长
trp_village_10_21_elder|村 长
trp_village_10_22_elder|村 长
trp_village_10_23_elder|村 长
trp_village_10_24_elder|村 长
trp_village_12_1_elder|村 长
trp_village_12_2_elder|村 长
trp_village_12_3_elder|村 长
trp_village_12_4_elder|村 长
trp_village_12_5_elder|村 长
trp_village_12_6_elder|村 长
trp_village_12_7_elder|村 长
trp_village_12_8_elder|村 长
trp_village_13_1_elder|村 长
trp_village_13_2_elder|村 长
trp_village_13_3_elder|村 长
trp_village_13_4_elder|村 长
trp_village_13_5_elder|村 长
trp_village_13_6_elder|村 长
trp_village_13_7_elder|村 长
trp_village_13_8_elder|村 长
trp_village_3_5_elder|村 长
trp_village_3_6_elder|村 长
trp_village_3_7_elder|村 长
trp_village_3_8_elder|村 长
trp_village_3_9_elder|村 长
trp_village_3_10_elder|村 长
trp_village_3_11_elder|村 长
trp_village_3_12_elder|村 长
trp_village_3_13_elder|村 长
trp_village_3_14_elder|村 长
trp_village_3_15_elder|村 长
trp_village_3_16_elder|村 长
trp_village_3_17_elder|村 长
trp_village_3_18_elder|村 长
trp_village_3_19_elder|村 长
trp_village_3_20_elder|村 长
trp_village_9_19_elder|村 长
trp_village_9_20_elder|村 长
trp_village_9_21_elder|村 长
trp_village_15_1_elder|村 长
trp_village_15_2_elder|村 长
trp_village_15_3_elder|村 长
trp_village_15_4_elder|村 长
trp_village_15_5_elder|村 长
trp_village_15_6_elder|村 长
trp_village_15_7_elder|村 长
trp_village_15_8_elder|村 长
trp_village_15_9_elder|村 长
trp_village_15_10_elder|村 长
trp_village_15_11_elder|村 长
trp_village_15_12_elder|村 长
trp_village_16_1_elder|村 长
trp_village_16_2_elder|村 长
trp_village_16_3_elder|村 长
trp_village_16_4_elder|村 长
trp_village_16_5_elder|村 长
trp_village_16_6_elder|村 长
trp_village_16_7_elder|村 长
trp_village_16_8_elder|村 长
trp_village_17_1_elder|村 长
trp_village_17_2_elder|村 长
trp_village_17_3_elder|村 长
trp_village_17_4_elder|村 长
trp_village_17_5_elder|村 长
trp_village_17_6_elder|村 长
trp_village_17_7_elder|村 长
trp_village_17_8_elder|村 长
trp_village_17_9_elder|村 长
trp_village_17_10_elder|村 长
trp_village_17_11_elder|村 长
trp_village_18_1_elder|村 长
trp_village_18_2_elder|村 长
trp_village_18_3_elder|村 长
trp_village_18_4_elder|村 长
trp_village_18_5_elder|村 长
trp_village_18_6_elder|村 长
trp_village_18_7_elder|村 长
trp_village_18_8_elder|村 长
trp_village_18_9_elder|村 长
trp_village_18_10_elder|村 长
trp_village_20_1_elder|村 长
trp_village_20_2_elder|村 长
trp_village_20_3_elder|村 长
trp_village_20_4_elder|村 长
trp_village_20_5_elder|村 长
trp_village_20_6_elder|村 长
trp_village_20_7_elder|村 长
trp_village_20_8_elder|村 长
trp_village_21_1_elder|村 长
trp_village_21_2_elder|村 长
trp_village_22_1_elder|村 长
trp_village_22_2_elder|村 长
trp_village_22_3_elder|村 长
trp_village_22_4_elder|村 长
trp_village_22_5_elder|村 长
trp_village_22_6_elder|村 长
trp_village_22_7_elder|村 长
trp_village_22_8_elder|村 长
trp_village_22_9_elder|村 长
trp_village_22_10_elder|村 长
trp_village_22_11_elder|村 长
trp_village_22_12_elder|村 长
trp_village_23_1_elder|村 长
trp_village_23_2_elder|村 长
trp_village_23_3_elder|村 长
trp_village_23_4_elder|村 长
trp_village_23_5_elder|村 长
trp_village_23_6_elder|村 长
trp_village_23_7_elder|村 长
trp_village_23_8_elder|村 长
trp_village_23_9_elder|村 长
trp_village_23_10_elder|村 长
trp_village_23_11_elder|村 长
trp_village_23_12_elder|村 长
trp_village_23_13_elder|村 长
trp_village_24_1_elder|村 长
trp_village_24_2_elder|村 长
trp_village_24_3_elder|村 长
trp_village_24_4_elder|村 长
trp_village_24_5_elder|村 长
trp_village_24_6_elder|村 长
trp_village_24_7_elder|村 长
trp_village_24_8_elder|村 长
trp_village_25_1_elder|村 长
trp_village_25_2_elder|村 长
trp_village_25_3_elder|村 长
trp_village_25_4_elder|村 长
trp_village_25_5_elder|村 长
trp_village_25_6_elder|村 长
trp_village_25_7_elder|村 长
trp_village_25_8_elder|村 长
trp_village_25_9_elder|村 长
trp_village_25_10_elder|村 长
trp_village_25_11_elder|村 长
trp_village_25_12_elder|村 长
trp_village_25_13_elder|村 长 
trp_village_26_1_elder|村 长
trp_village_26_2_elder|村 长
trp_village_26_3_elder|村 长
trp_village_26_4_elder|村 长
trp_village_26_5_elder|村 长
trp_village_26_6_elder|村 长
trp_village_26_7_elder|村 长
trp_village_26_8_elder|村 长
trp_village_26_9_elder|村 长
trp_village_26_10_elder|村 长
trp_village_26_11_elder|村 长
trp_village_26_12_elder|村 长
trp_village_30_4_elder|村 长
trp_village_30_5_elder|村 长
trp_village_27_1_elder|村 长
trp_village_27_2_elder|村 长
trp_village_27_3_elder|村 长
trp_village_27_4_elder|村 长
trp_village_27_5_elder|村 长
trp_village_27_6_elder|村 长
trp_village_27_7_elder|村 长
trp_village_27_8_elder|村 长
trp_village_27_9_elder|村 长
trp_village_27_10_elder|村 长
trp_village_27_11_elder|村 长
trp_village_27_12_elder|村 长
trp_village_28_1_elder|村 长
trp_village_28_2_elder|村 长
trp_village_28_3_elder|村 长
trp_village_28_4_elder|村 长
trp_village_28_5_elder|村 长
trp_village_28_6_elder|村 长
trp_village_28_7_elder|村 长
trp_village_28_8_elder|村 长
trp_village_28_9_elder|村 长
trp_village_28_10_elder|村 长
trp_village_28_11_elder|村 长
trp_village_28_12_elder|村 长
trp_village_29_1_elder|村 长
trp_village_29_2_elder|村 长
trp_village_29_3_elder|村 长
trp_village_29_4_elder|村 长
trp_village_29_5_elder|村 长
trp_village_29_6_elder|村 长
trp_village_30_1_elder|村 长
trp_village_30_2_elder|村 长
trp_village_30_3_elder|村 长
trp_village_31_1_elder|村 长
trp_village_31_2_elder|村 长
trp_village_31_3_elder|村 长
trp_village_31_4_elder|村 长
trp_merchants_end|merchants end
trp_merchants_end_pl|merchants end
trp_local_merchant|本 地 商 人 
trp_local_merchant_pl|本 地 货 商 人 
trp_tax_rebel|造 反 的 农 民 
trp_tax_rebel_pl|造 反 的 农 民 
trp_trainee_peasant|农 民 
trp_trainee_peasant_pl|农 民 
trp_fugitive|紧 张 不 安 的 人 
trp_fugitive_pl|紧 张 不 安 的 人 
trp_belligerent_drunk|闹 事 的 酒 鬼 
trp_belligerent_drunk_pl|闹 事 的 酒 鬼 
trp_hired_assassin|闹 事 的 酒 鬼 
trp_hired_assassin_pl|闹 事 的 酒 鬼 
trp_fight_promoter|相 貌 粗 野 的 人 
trp_fight_promoter_pl|相 貌 粗 野 的 人 
trp_spy|普 通 的 市 民 
trp_spy_pl|普 通 的 市 民 
trp_spy_partner|不 起 眼 的 市 民 
trp_spy_partner_pl|不 起 眼 的 市 民 
trp_nurse_for_lady|女 仆 
trp_nurse_for_lady_pl|女 仆 
trp_temporary_minister|首 席 大 臣 
trp_temporary_minister_pl|首 席 大 臣 
trp_quick_battle_6_player|quick battle 6 player
trp_quick_battle_6_player_pl|quick battle 6 player
trp_swadian_crossbowman_multiplayer_ai|斯 瓦 迪 亚 弩 手 
trp_swadian_crossbowman_multiplayer_ai_pl|斯 瓦 迪 亚 弩 手 
trp_swadian_infantry_multiplayer_ai|斯 瓦 迪 亚 步 兵 
trp_swadian_infantry_multiplayer_ai_pl|斯 瓦 迪 亚 步 兵 
trp_swadian_man_at_arms_multiplayer_ai|斯 瓦 迪 亚 重 骑 兵 
trp_swadian_man_at_arms_multiplayer_ai_pl|斯 瓦 迪 亚 重 骑 兵 
trp_vaegir_archer_multiplayer_ai|维 吉 亚 弓 箭 手 
trp_vaegir_archer_multiplayer_ai_pl|维 吉 亚 弓 箭 手 
trp_vaegir_spearman_multiplayer_ai|维 吉 亚 长 矛 手 
trp_vaegir_spearman_multiplayer_ai_pl|维 吉 亚 长 矛 手 
trp_vaegir_horseman_multiplayer_ai|维 吉 亚 骑 手 
trp_vaegir_horseman_multiplayer_ai_pl|维 吉 亚 骑 手 
trp_khergit_dismounted_lancer_multiplayer_ai|库 吉 特 下 马 枪 骑 兵 
trp_khergit_dismounted_lancer_multiplayer_ai_pl|库 吉 特 下 马 枪 骑 兵 
trp_khergit_veteran_horse_archer_multiplayer_ai|库 吉 特 骑 射 手 
trp_khergit_veteran_horse_archer_multiplayer_ai_pl|库 吉 特 骑 射 手 
trp_khergit_lancer_multiplayer_ai|库 吉 特 枪 骑 兵 
trp_khergit_lancer_multiplayer_ai_pl|库 吉 特 枪 骑 兵 
trp_nord_veteran_multiplayer_ai|诺 德 轻 步 兵 
trp_nord_veteran_multiplayer_ai_pl|诺 德 轻 步 兵 
trp_nord_scout_multiplayer_ai|诺 德 斥 侯 
trp_nord_scout_multiplayer_ai_pl|诺 德 斥 侯 
trp_nord_archer_multiplayer_ai|诺 德 弓 箭 手 
trp_nord_archer_multiplayer_ai_pl|诺 德 弓 箭 手 
trp_rhodok_veteran_crossbowman_multiplayer_ai|罗 多 克 弩 手 
trp_rhodok_veteran_crossbowman_multiplayer_ai_pl|罗 多 克 弩 手 
trp_rhodok_veteran_spearman_multiplayer_ai|罗 多 克 长 矛 手 
trp_rhodok_veteran_spearman_multiplayer_ai_pl|罗 多 克 长 矛 手 
trp_rhodok_scout_multiplayer_ai|罗 多 克 斥 侯 
trp_rhodok_scout_multiplayer_ai_pl|罗 多 克 斥 侯 
trp_sarranid_infantry_multiplayer_ai|萨 兰 德 步 兵 
trp_sarranid_infantry_multiplayer_ai_pl|萨 兰 德 步 兵 
trp_sarranid_archer_multiplayer_ai|萨 兰 德 弓 箭 手 
trp_sarranid_archer_multiplayer_ai_pl|萨 兰 德 弓 箭 手 
trp_sarranid_horseman_multiplayer_ai|萨 兰 德 骑 手 
trp_sarranid_horseman_multiplayer_ai_pl|萨 兰 德 骑 手 
trp_swadian_crossbowman_multiplayer|斯 瓦 迪 亚 弩 手 
trp_swadian_crossbowman_multiplayer_pl|斯 瓦 迪 亚 弩 手 
trp_swadian_infantry_multiplayer|斯 瓦 迪 亚 步 兵 
trp_swadian_infantry_multiplayer_pl|斯 瓦 迪 亚 步 兵 
trp_swadian_man_at_arms_multiplayer|斯 瓦 迪 亚 重 骑 兵 
trp_swadian_man_at_arms_multiplayer_pl|斯 瓦 迪 亚 重 骑 兵 
trp_vaegir_archer_multiplayer|维 吉 亚 弓 箭 手 
trp_vaegir_archer_multiplayer_pl|维 吉 亚 弓 箭 手 
trp_vaegir_spearman_multiplayer|维 吉 亚 长 矛 手 
trp_vaegir_spearman_multiplayer_pl|维 吉 亚 长 矛 手 
trp_vaegir_horseman_multiplayer|维 吉 亚 骑 手 
trp_vaegir_horseman_multiplayer_pl|维 吉 亚 骑 手 
trp_khergit_veteran_horse_archer_multiplayer|库 吉 特 骑 射 手 
trp_khergit_veteran_horse_archer_multiplayer_pl|库 吉 特 骑 射 手 
trp_khergit_lancer_multiplayer|库 吉 特 枪 骑 兵 
trp_khergit_lancer_multiplayer_pl|库 吉 特 枪 骑 兵 
trp_nord_archer_multiplayer|诺 德 弓 箭 手 
trp_nord_archer_multiplayer_pl|诺 德 弓 箭 手 
trp_nord_veteran_multiplayer|诺 德 皇 家 侍 卫 
trp_nord_veteran_multiplayer_pl|诺 德 皇 家 侍 卫 
trp_nord_scout_multiplayer|诺 德 斥 侯 
trp_nord_scout_multiplayer_pl|诺 德 斥 侯 
trp_rhodok_veteran_crossbowman_multiplayer|罗 多 克 弩 手 
trp_rhodok_veteran_crossbowman_multiplayer_pl|罗 多 克 弩 手 
trp_rhodok_sergeant_multiplayer|罗 多 克 军 士 
trp_rhodok_sergeant_multiplayer_pl|罗 多 克 军 士 
trp_rhodok_horseman_multiplayer|罗 多 克 骑 手 
trp_rhodok_horseman_multiplayer_pl|罗 多 克 骑 手 
trp_sarranid_archer_multiplayer|萨 兰 德 弓 箭 手 
trp_sarranid_archer_multiplayer_pl|萨 兰 德 弓 箭 手 
trp_sarranid_footman_multiplayer|萨 兰 德 轻 步 兵 
trp_sarranid_footman_multiplayer_pl|萨 兰 德 轻 步 兵 
trp_sarranid_mamluke_multiplayer|萨 兰 德 马 穆 鲁 克 
trp_sarranid_mamluke_multiplayer_pl|萨 兰 德 马 穆 鲁 克 
trp_nurse|女 仆 
trp_quick_battle_troop_1|罗 得 里 格． 波 拉 冈 卡 
trp_quick_battle_troop_1_pl|罗 得 里 格． 波 拉 冈 卡 
trp_quick_battle_troop_2|乌 塞 塔 尔 
trp_quick_battle_troop_2_pl|乌 塞 塔 尔 
trp_quick_battle_troop_3|荷 根 
trp_quick_battle_troop_3_pl|荷 根 
trp_quick_battle_troop_4|肯 拉 德 
trp_quick_battle_troop_4_pl|肯 拉 德 
trp_quick_battle_troop_5|瑟 沃 勒 
trp_quick_battle_troop_5_pl|瑟 沃 勒 
trp_quick_battle_troop_6|波 里 斯 拉 维 
trp_quick_battle_troop_6_pl|波 里 斯 拉 维 
trp_quick_battle_troop_7|斯 塔 罗 斯 
trp_quick_battle_troop_7_pl|斯 塔 罗 斯 
trp_quick_battle_troop_8|佳 玛 拉 
trp_quick_battle_troop_8_pl|佳 玛 拉 
trp_quick_battle_troop_9|埃 瑟 罗 德 
trp_quick_battle_troop_9_pl|埃 瑟 罗 德 
trp_quick_battle_troop_10|塞 尔 拉 
trp_quick_battle_troop_10_pl|塞 尔 拉 
trp_quick_battle_troop_11|阿 罗 格． 森 德 纳 尔 
trp_quick_battle_troop_11_pl|阿 罗 格． 森 德 纳 尔 
trp_tutorial_fighter_1|初 级 斗 士 
trp_tutorial_fighter_1_pl|初 级 斗 士 
trp_tutorial_fighter_2|初 级 斗 士 
trp_tutorial_fighter_2_pl|初 级 斗 士 
trp_tutorial_fighter_3|正 规 斗 士 
trp_tutorial_fighter_3_pl|初 级 斗 士 
trp_tutorial_fighter_4|资 深 斗 士 
trp_tutorial_fighter_4_pl|初 级 斗 士 
trp_tutorial_archer_1|弓 箭 手 
trp_tutorial_archer_1_pl|弓 箭 手 
trp_tutorial_master_archer|射 箭 教 练 
trp_tutorial_master_archer_pl|射 箭 教 练 
trp_tutorial_rider_1|骑 射 手 
trp_tutorial_rider_2|骑 射 手 
trp_tutorial_master_horseman|骑 马 教 练 
trp_tutorial_master_horseman_pl|骑 马 教 练 
trp_merchant_kingdom_1|马 林 堡 商 人 
trp_merchant_kingdom_2|维 尔 纽 斯 商 人 
trp_merchant_kingdom_3|瑟 赖 商 人 
trp_merchant_kingdom_4|哥 本 哈 根 商 人 
trp_merchant_kingdom_5|克 拉 科 夫 商 人 
trp_merchant_kingdom_6|勃 兰 登 堡 
trp_merchant_kingdom_7|维 斯 普 雷 姆 商 人 
trp_merchant_kingdom_8|诺 夫 哥 罗 德 商 人 
trp_merchant_kingdom_9|伦 敦 商 人 
trp_merchant_kingdom_10|巴 黎 商 人 
trp_merchant_kingdom_11|特 隆 赫 姆 商 人 
trp_merchant_kingdom_12|爱 丁 堡 商 人 
trp_merchant_kingdom_13|科 克 商 人 
trp_merchant_kingdom_14|斯 德 哥 尔 摩 商 人 
trp_merchant_kingdom_15|利 沃 夫 商 人
trp_merchant_kingdom_16|里 斯 本 商 人
trp_merchant_kingdom_17|阿 拉 贡 商 家
trp_merchant_kingdom_18|卡 斯 提 尔 商 人
trp_merchant_kingdom_20|格 拉 纳 达 商 人
trp_merchant_kingdom_21|罗 马 商 人
trp_merchant_kingdom_22|雅 典 商 人
trp_merchant_kingdom_23|诶 克 商 人
trp_merchant_kingdom_24|巴 勒 莫 商 人
trp_merchant_kingdom_25|开 罗 商 人
trp_merchant_kingdom_26|君 士 坦 丁 堡 商 人
trp_merchant_kingdom_27|安 卡 拉 商 人
trp_merchant_kingdom_28|突 尼 斯 商 人
trp_merchant_kingdom_29|贝 尔 格 莱 德 商 人
trp_merchant_kingdom_30|塔 洛 夫 商 人
trp_merchant_kingdom_31|非 斯 商 人
trp_startup_merchants_end|startup merchants end
trp_startup_merchants_end_pl|startup merchants end
trp_sea_raider_leader|海 寇 队 长 
trp_sea_raider_leader_pl|海 寇 
trp_looter_leader|盗 贼 
trp_looter_leader_pl|劫 匪 
trp_bandit_leaders_end|bandit leaders end
trp_bandit_leaders_end_pl|bandit leaders end
trp_relative_of_merchant|商 人 的 兄 弟 
trp_relative_of_merchants_end|relative of merchants end
trp_relative_of_merchants_end_pl|relative of merchants end
trp_dplmc_chamberlain|侍 从
trp_dplmc_chamberlain_pl|侍 从
